---------- Commits List ---------

Commit[ID= 7c3ea3ce5c67361c2d20e2097b8cc9534297c136, release= 0.9.0, creationDate= 2006-05-02]
Commit[ID= 480a42df4a036e53f0a06813d7b3412213cc610c, release= 0.9.6, creationDate= 2006-09-20]

Commit[ID= 4efc384cbdfb85e9fd53ffd781d7652c9f3ac3bd, release= 0.9.6, creationDate= 2006-09-21]

Commit[ID= d85ea93d3a3db769f2b82c1ff27674ab1bd7c0ae, release= 0.9.6, creationDate= 2006-09-21]

Commit[ID= 68572a9197e1a668442ef463d193686c37c12c09, release= 0.9.6, creationDate= 2006-09-21]

Commit[ID= d090d717f457135a1ba4b86f00b24b04e743d56f, release= 0.9.6, creationDate= 2006-09-22]

Commit[ID= 7a74bedd70382da65b0e63170bde3158a29a2fe2, release= 0.9.6, creationDate= 2006-09-22]

Commit[ID= a9089d2688a7255e120391a51510332518d2e406, release= 0.9.6, creationDate= 2006-09-22]

Commit[ID= ed0d6b1fec099a0a8e1302c259b242e6cdf87596, release= 0.9.6, creationDate= 2006-09-22]

Commit[ID= b7f2721aff3d9b22e02f1bbc2aec49de0612c5d6, release= 0.9.6, creationDate= 2006-09-23]

Commit[ID= 5dea14f301ea4cca21d73783080615d02ab89afc, release= 0.9.6, creationDate= 2006-09-23]

Commit[ID= aa6309af3504e477306917de68dc0fa4c7fb8b67, release= 0.9.6, creationDate= 2006-09-23]

Commit[ID= ce937180b47ab142cdc9467719ba02ffe14ad0e8, release= 0.9.6, creationDate= 2006-09-24]

Commit[ID= a8c1fad16c19a92ea3585965cc4ca08459d01723, release= 0.9.6, creationDate= 2006-09-25]

Commit[ID= d3956a7d98811c749774afa8731c14a5330909b5, release= 0.9.6, creationDate= 2006-09-25]

Commit[ID= 62bc6c997c859f5b028df18e99c484b28864109b, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 9a40eb69b0aea72c05c0c3812b1b03561b820d84, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 26a3499fe56803d29b8421fec6c404a46b68f5df, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 9a52726ea2806bd8b43891ec800b399c91bc727b, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 5b9c773c814b1e29c1d58e59e299ff5403ee46a1, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 46736c60188513202e3cb40c87e1bf89aa09586c, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= a55664495e2f40371a979e5b59286e957573c13b, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= 9443b9f9bc9783b6591b88be3b5ae039fe5b1884, release= 0.9.6, creationDate= 2006-09-26]

Commit[ID= c6537ccba6e8735d08c658249bbe763fcb145316, release= 0.9.6, creationDate= 2006-09-27]

Commit[ID= 7522db86fdbb787f68368ef13d3cc7fbd47d065f, release= 0.9.6, creationDate= 2006-09-27]

Commit[ID= 3620b80ce40370af5ff7f7be399975919a07465e, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= 7baaaf4b760248e0e5fdf63903b00f15a4485f78, ticket= OPENJPA-60, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= e1e96406e898ba85af2f6fc47939522d6e8b9758, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= 24c51d9fe60896520b2a810fbc6f88ff019a0d35, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= 98d1da1fba419b8c6aec97dacbd4496a367c9b90, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= bd340fbe15afd807dfed403a005c1d2a02ba1a8d, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= d833950424c4f7242d0b512ae72333225cd3705a, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= f104321da80a5a17170f910b2ecb63fa331aee26, release= 0.9.6, creationDate= 2006-09-28]

Commit[ID= b198cb7305340d7115488cec7596986b083fb6e1, release= 0.9.6, creationDate= 2006-09-29]

Commit[ID= 5eb55ee87ae11f41c4bf3f7b617ef742f5b9d28c, release= 0.9.6, creationDate= 2006-09-30]

Commit[ID= cc25d2a53624e545694a63467de78969bafffa01, release= 0.9.6, creationDate= 2006-09-30]

Commit[ID= f74ac8b6b9f8d6f5c4fdae6798018458687741fc, release= 0.9.6, creationDate= 2006-09-30]

Commit[ID= 923eb32d31d08edc9526a6f6ce9c4ca30357e738, release= 0.9.6, creationDate= 2006-09-30]

Commit[ID= 9fb0a9a6f5220d62e6002e1f1235782439b84abc, release= 0.9.6, creationDate= 2006-10-01]

Commit[ID= bc9422ea5d04f5432989a973b94771cd864a9b50, release= 0.9.6, creationDate= 2006-10-01]

Commit[ID= e30632b60b26430fe4f95dd3f5a3bd79c4a36f9f, release= 0.9.6, creationDate= 2006-10-02]

Commit[ID= bdae6535ecc59a972cc27a9ca65971d063512f41, release= 0.9.6, creationDate= 2006-10-03]

Commit[ID= f18ea3dd3359f73a9c384e632d6316d639a10b38, release= 0.9.6, creationDate= 2006-10-03]

Commit[ID= 174ae93d41ed8b35ee1ae6490b0baa88b9f990b2, release= 0.9.6, creationDate= 2006-10-03]

Commit[ID= afe9acd57616e633d7c4a2278a3885621ba7e3e6, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 17b27d44d0a26ceb91c4494905e2e2660a713309, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= c1a857c915857cea20155f7fb4c180b631717c8a, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 88acae75c16b0f9307377283fee34c0ad3980417, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 8785be46e71c65c4d87ab59203c17771d9faec26, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 5337ce10d0a4f00c3b04ca6bfe5cc05a76020afc, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 361a77c4512821081185300504fa88b304cfbdbd, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= d0bca27ecda3ec2021c614b6746fe3d36bcfefd8, release= 0.9.6, creationDate= 2006-10-04]

Commit[ID= 69d8dd3da9ebc66fe308e109b49744dc2c862d1d, release= 0.9.6, creationDate= 2006-10-05]

Commit[ID= 1dbb7a90440054478141cf8dfb699529c52e847d, release= 0.9.6, creationDate= 2006-10-05]

Commit[ID= c0c4c3c7385bc672b7b70bd3daf1ec9687bd5c3c, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= dc09b619548ae51e4b03625e723b3d7a8e5ff9ed, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= 27e8bd48497f9c6ee92e65cc9cf1a0f830ff362a, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= b25dfe66f43a8229d34a2620407a91abbe9f9e63, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= 223b81db2b560f521a628742a05c2bb59834b9f3, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= 3ffad896247a6f74861d1025c4e071e092366027, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= ac1679d41cc43174affec904f1265abe3492cfb5, release= 0.9.6, creationDate= 2006-10-06]

Commit[ID= 433475f6ad37062a00916c6a79f7ac08f35bdc4e, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= 1201726c3e25f489bd74608d816a3a06861eaf38, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= 2ada6c32922f40d755d48aab1ef69d1480773829, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= fe42d24e9beeeb6ccb7453bf01de8de3329b9600, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= 54a3f158113cdb0d209c07ebcadd270121f77b11, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= 34f6cb589e071d0158ecde59e917bf7109178b6e, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= e61de9586c4567d143eded4f2471c9eeef0dda29, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= d3b3b3a2128236ff0b46627364def67a481481c5, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= 5e5babb38cebb0f5009f7a87c4781adb1506f610, release= 0.9.6, creationDate= 2006-10-07]

Commit[ID= fb42b621b369d1e2e056f0fb1e9f8bf31a901d84, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= 43f5348782f4600b745f5157a2d9ef7711052785, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= 28910a737467b06f1fefb2d8acae8373664e82cc, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= dcf691a7273437ffc53336c2d41115ee566fe2dc, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= d490f545c48f2d63c88b176e47d30ad3e95df677, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= 0bc4acc2af7fad13bb2187759eddf748156a3ae6, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= d86e2fb29dfb7dd6f3354095d72c552448f2b10c, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= f54e9dcfd95cc8e351cef456fd86d69d65dfbd10, release= 0.9.6, creationDate= 2006-10-08]

Commit[ID= 2fbc438887e051c505e926e2ddecb9c2676680a4, release= 0.9.6, creationDate= 2006-10-09]

Commit[ID= 0c58bedbb68e3162ead70627a94d0ff9c32758fb, release= 0.9.6, creationDate= 2006-10-09]

Commit[ID= b42c74b6cbc96172399e76632d902ac3236f70f7, release= 0.9.6, creationDate= 2006-10-10]

Commit[ID= 08d69d15a7f03fedfeb872caa9005b89c61560ff, release= 0.9.6, creationDate= 2006-10-10]

Commit[ID= f27898f28082a42624d7dd5c7768523ef6b16f61, release= 0.9.6, creationDate= 2006-10-11]

Commit[ID= 6937856e2b5e1261d7773abd7c45230ca6ddb844, release= 0.9.6, creationDate= 2006-10-11]

Commit[ID= 72594b2ac8692a2502f5ef89902e74b9b3089ef4, release= 0.9.6, creationDate= 2006-10-11]

Commit[ID= c8b5b2746e56b5fac35f96fb2b5a82c2705abb79, release= 0.9.6, creationDate= 2006-10-13]

Commit[ID= 907647550c98bcaa444bc0baa8637e8d1e23f66b, release= 0.9.6, creationDate= 2006-10-16]

Commit[ID= fe3fac675032237b8b67c3dd1a97be79dd4b5798, release= 0.9.6, creationDate= 2006-10-16]

Commit[ID= 0d902a68d358c61623afc6ed4456f7decdae670d, release= 0.9.6, creationDate= 2006-10-17]

Commit[ID= fb00d685bd39405ac3f36019e2efcf138134265a, release= 0.9.6, creationDate= 2006-10-17]

Commit[ID= e2f38567a1e4a2aa68e659b4d8b902108cf87793, release= 0.9.6, creationDate= 2006-10-17]

Commit[ID= e6647fcc34a6cd8c8de78a05ffa2c6687ea8d0a1, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= c000408cce1d54c8f8e35fe343f02fc14b437ac8, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= ca7a599c96047ddc7225fc1b1e93f590480cd49f, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= d1554f3d5473f2ca6e788d1fbb4f10544712db29, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= 8898d531768d793bb5943477fc0f2de92fc80958, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= 697ca0ce66512e132def0b5b5581b863879ad071, release= 0.9.6, creationDate= 2006-10-19]

Commit[ID= ad0c62208011cccbdafcb3ec721880b8ef94fad5, release= 0.9.6, creationDate= 2006-10-20]

Commit[ID= e7fae8f6593335fd09353b99b7de1d459996638e, release= 0.9.6, creationDate= 2006-10-20]

Commit[ID= 5bb9249ee1c3a53f70c982162890b701afd6e31e, release= 0.9.6, creationDate= 2006-10-20]

Commit[ID= 27563987ef2d4d4dc88e22070a8c3152ae310ca0, release= 0.9.6, creationDate= 2006-10-26]

Commit[ID= ea81e824352cfcaf5753b467c8477c667a3a1902, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= 1af459a4966d5f5a2c03fdd00331c2cc6a40c277, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= 228bee20435260e4e4b6df115d6432fcb13f61de, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= 753468d8a19f1c6dcac94ea3fd12ed30791d6fab, ticket= OPENJPA-67, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= ba1d28973531251d4b3c74cab8c1321cf0e74347, ticket= OPENJPA-68, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= 2ed7c2db2abb03d34a9855b3cdf473226f3511e7, release= 0.9.6, creationDate= 2006-10-27]

Commit[ID= 971c846c1047ce96e06a576ecf5d6ef186db6f68, release= 0.9.6, creationDate= 2006-10-28]

Commit[ID= d54ad1c46b9b3b64aadebfbcdccaf15b08a35e2d, release= 0.9.6, creationDate= 2006-10-30]

Commit[ID= 10a9e2e7ba58d25c13e628043726d379c8329630, release= 0.9.6, creationDate= 2006-10-30]

Commit[ID= 0a96982e61dadc190d809790e41da922ba715bfb, ticket= OPENJPA-70, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= a493e790b7d3a560bcb52872c6aa709dc5b95877, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= ac59115c104bca204e9fd0ac5999d0fc7c9995b2, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= 1355d880ac4e30366c18f4709f97daa221b727f8, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= 8b2e03262154b21e07f016f99a4775abc06f097e, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= caa1ea4543411cd254d218b1baaa748ebad1633f, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= fbc9da9dfe3bc8d9aff204143854227f5190b031, release= 0.9.6, creationDate= 2006-10-31]

Commit[ID= 22226fc0f4b49f5cdb16792e0901d94ae7d838b7, release= 0.9.6, creationDate= 2006-11-03]

Commit[ID= b4077bd6a64f73fd28c210f265d5ef8b089199dd, ticket= OPENJPA-74, release= 0.9.6, creationDate= 2006-11-03]

Commit[ID= 9623c5c6f81b96e1d3f2587fd4697a93aefa3a45, release= 0.9.6, creationDate= 2006-11-04]

Commit[ID= 607b863ec2f407f631e98fd205879661efa6f84c, release= 0.9.6, creationDate= 2006-11-04]

Commit[ID= 346f6a0d0c9206778358f4d51869a85fa27a44e0, release= 0.9.6, creationDate= 2006-11-05]

Commit[ID= 9e85e90c1e11a8267c181060518a44fb9ec81bf4, release= 0.9.6, creationDate= 2006-11-05]

Commit[ID= cd65ce1c4dad2c8d0382db07d573f28497791142, release= 0.9.6, creationDate= 2006-11-06]

Commit[ID= 9a2a9072617ffffca3bbbb6713ca337f6d286b88, release= 0.9.6, creationDate= 2006-11-06]

Commit[ID= a568c52040139323c78e39a1e04d81452aab93e7, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 05f7fac8637ae3f5c524e1aaf35ebd4f09798db8, ticket= OPENJPA-76, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 92343313fbb0b935fbbc0cfb32bfc14df6b27aac, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= eb777be3acbda2ac8823278e8c8cd275fc3fa30d, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 7ad13de0b760c4a3addeb8f5495b8680bdf87927, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 0e02efdfbfd49cac5b26f607fd7f29de68186b38, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 3b9fa1f25aa4e19b858e43e3ad8710e2b7dbdba4, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 8efffbdd4b07489628d6a33730b99b2a8ebcbf8e, release= 0.9.6, creationDate= 2006-11-07]

Commit[ID= 535d6a9f9452fd93672d99dd8e05a50beb281b81, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 71ed42e8c59e6ba343f8bb80a3d7355a52b3886a, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= b40ba51347b7761d8462988b730879530e39c954, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= e94e4937a40ad4309205a816db8328c3a27f1979, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 286c870c34982406249acbcc8e799b817178ab2f, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 42e0745224c06689c515c57ceddfd74ea012df16, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 46291a1b1e80cc4d144b82fdbd806756aaaa0dd8, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 824959c34021d204d86cb829af8ee2d0eec22b7f, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= 83695d690cd01a5cba5451275a144be3f4122974, release= 0.9.6, creationDate= 2006-11-08]

Commit[ID= cf56e213a91bcbb7ad1e888a454155b001b28557, release= 0.9.6, creationDate= 2006-11-09]

Commit[ID= fd57bd62ddb18cb8cd0f69185df0155d1b3a4794, release= 0.9.6, creationDate= 2006-11-09]

Commit[ID= fb770599b09eb179ec9b9a9815941290468175e7, release= 0.9.6, creationDate= 2006-11-10]

Commit[ID= de3f43a5cdfd6549a20861de50a911920bbd563f, release= 0.9.6, creationDate= 2006-11-10]

Commit[ID= 227e4b79b98e5e1a70c4abd3134fc34f06b1d242, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= ead07f40c0d84df2b305344935e41b3addcd0a3d, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 779f7dc45257f41441b546ab64b2a3572c8e4623, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= f0e9c97321e9d4285387d5575da15d3b35ae7437, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 089ec41d3e062444386914d68c0afb0a54b1cdd6, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= c0de579ae7ec7fd18a56d57fb5d1cc3419ade8e6, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 63530f00101a4084effd8386079df398ea6cb65d, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= e06b1c5346c1363ab00fc992e0671be31b480f4e, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= ef56f8281b890ae9a6514c1892ae18c0e0c8a0f9, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 07677763d4121ec923f4c1e0fbc4bbc6b710015f, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 813bb892237825153ffa6b7f739393a49d8b12dc, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= 3e8f9d931a85f9264153e64ac97b4e9144a3f7f5, release= 0.9.6, creationDate= 2006-11-12]

Commit[ID= a3749e810b79ed05490ede512b3853e8b24e95a1, release= 0.9.6, creationDate= 2006-11-14]

Commit[ID= 3e5f4357f185e198d85e408cbeeba4e01b846d80, release= 0.9.6, creationDate= 2006-11-14]

Commit[ID= 54cb8933e3f2c9b41bbd39c7014441ef3391ffbb, release= 0.9.6, creationDate= 2006-11-14]

Commit[ID= db2128fe02c99ebd61032b5a91df1e33a3c9e86c, release= 0.9.6, creationDate= 2006-11-14]

Commit[ID= 301580c06901f378a1d5ddb5555fbf6347e1c126, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= bda2015398ba033ef966ad69bb6b5c8c7d3979af, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= a5f3ae42bf81ae12a8816ce74356a8c5f0b67430, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= 72741efc851ce1e0302bb352f3fcccf866704dd7, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= 330654d226614fc769cd7b48717f204380c727e6, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= 3a5185700f95200faffad4a355688ad488993234, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= 728413153f275ae045275e04ca32fc2432bce149, release= 0.9.6, creationDate= 2006-11-15]

Commit[ID= 08a615efad89b2cdb3a97dd7725e6c1a01237938, release= 0.9.6, creationDate= 2006-11-16]

Commit[ID= cf517aa22497980eee0b912670300a85914c83da, release= 0.9.6, creationDate= 2006-11-16]

Commit[ID= b653ae9976b3257f2a8af7f19ef43723a9700722, release= 0.9.6, creationDate= 2006-11-16]

Commit[ID= 54d9735689246539c022fe547deb16d9870f9e12, release= 0.9.6, creationDate= 2006-11-16]

Commit[ID= 9a7139c9a0ad0f9cf5f660d1e7d6863f9868c95a, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= f6067b25fb44f81d3d4a74ef063adddaf9cd6597, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= fff0cd889ad4921aee34bcaf528814d64a6ab533, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= 82c4e2693217165165f8c553eead56deda37a502, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= 70f3162159f289a294ee3e2a7637925619601424, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= dd5c64694d0c4bc827c62293787ded784a24c6e7, release= 0.9.6, creationDate= 2006-11-17]

Commit[ID= ab148526d3bc48ebf9e07f133fc5c4bb78982946, release= 0.9.6, creationDate= 2006-11-18]

Commit[ID= 32ced33fd59f3abd13e9ea2ace01319fdfd4cfbd, release= 0.9.6, creationDate= 2006-11-20]

Commit[ID= 3fdf607c584b948dbf155f34d5300d6200d4077d, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 66f6d907d5b7c251ec0bd4f22a5815a93e59270e, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 15cb2cdf7cf6f481691e92dede407dd89268d141, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= b9570f6dd5257eec8799ed728ea3731c071aeb56, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 11de85694c9a932b103074533334d51935572cbf, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 99bd6a7b544b02d10339bdf51e4fcaac7396c42f, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 25b0d9628e3e1d87d567aaa213b1cd452d9fe880, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 07dadf55644a2a1c293722250b78103669b27222, release= 0.9.6, creationDate= 2006-11-21]

Commit[ID= 8015a253b6672fca2ae5e8ab208003001136d7f1, release= 0.9.6, creationDate= 2006-11-28]

Commit[ID= 16f78782dd4bd189a15d1d1d13b7045872411a91, release= 0.9.6, creationDate= 2006-11-28]

Commit[ID= ca45e3292a7520b58bf31adf2b4ac099ce6416d6, release= 0.9.6, creationDate= 2006-11-29]

Commit[ID= 970f6476220315a836c71641d2b262b6e7b959a3, release= 0.9.7, creationDate= 2006-12-04]

Commit[ID= dbcdfb9ff98a38845ce0e89daf3a6b848e682281, release= 0.9.7, creationDate= 2006-12-04]

Commit[ID= eb9a626945d62e44112259e777f54db833063682, release= 0.9.7, creationDate= 2006-12-04]

Commit[ID= b8710bea03a9354dbbb6bed2a23a50d6d4dd46c9, release= 0.9.7, creationDate= 2006-12-04]

Commit[ID= a836ea3f347426e104e639ce83b20cbd8ab4ce2e, release= 0.9.7, creationDate= 2006-12-04]

Commit[ID= 87dc2aad7c2a8f11639dc0b4f875137728b93a65, release= 0.9.7, creationDate= 2006-12-05]

Commit[ID= d5fb9486ba9d56875f20d44affe031c19273de13, release= 0.9.7, creationDate= 2006-12-05]

Commit[ID= ee33aa7af3ed765aee95e38773b042c1e5194fbe, release= 0.9.7, creationDate= 2006-12-05]

Commit[ID= 4a03860c2f4dab8a169bf6968e23d91795d42f55, release= 0.9.7, creationDate= 2006-12-06]

Commit[ID= db25f08565e48ea639e9c7dcf5feb6905efc5d30, release= 0.9.7, creationDate= 2006-12-06]

Commit[ID= e54b0c19086fdbc764e6ea67c86251021bf11b8e, release= 0.9.7, creationDate= 2006-12-08]

Commit[ID= d44b353278a4985314a8543a166e255c88df754c, release= 0.9.7, creationDate= 2006-12-08]

Commit[ID= 770abf1aa83527c77a1ed984246d55376f68533e, release= 0.9.7, creationDate= 2006-12-08]

Commit[ID= db174a951274655dd18c63ad7d36a75124949e01, release= 0.9.7, creationDate= 2006-12-08]

Commit[ID= 7b91f912736827bfa84787a725889889a5ba90f7, release= 0.9.7, creationDate= 2006-12-09]

Commit[ID= d85fbdee04a52287feddf4bb628b0d48d16a2bc2, release= 0.9.7, creationDate= 2006-12-09]

Commit[ID= 9dcdd3a35d12192efff07ca0eef80578ca7659c9, release= 0.9.7, creationDate= 2006-12-11]

Commit[ID= 600d949140636d03582c919c963bd58a2d27e824, release= 0.9.7, creationDate= 2006-12-11]

Commit[ID= 6dff15b02f9dfad0424932d6940ec69ecf33b98c, release= 0.9.7, creationDate= 2006-12-12]

Commit[ID= 0ffb985316140a49fb1e0c868e97f57d7f6c9ace, release= 0.9.7, creationDate= 2006-12-12]

Commit[ID= 74589c8ae1859472b711ff924599e66cd9eb7da6, release= 0.9.7, creationDate= 2006-12-13]

Commit[ID= 148d8f8df2969cc4a57347f3128c682f2491c1b4, release= 0.9.7, creationDate= 2006-12-13]

Commit[ID= dfca20d46580f52ae2c4f75f450e1c30d96e0cb4, release= 0.9.7, creationDate= 2006-12-13]

Commit[ID= d6dbadaa3cc643b201ca478885e3bde9d77543ed, release= 0.9.7, creationDate= 2006-12-13]

Commit[ID= d8be93089cba9c9a129ea229d91fede7ef23c02d, release= 0.9.7, creationDate= 2006-12-13]

Commit[ID= 597930f15a699dc1411fb8372e865cd1938dbb6e, release= 0.9.7, creationDate= 2006-12-14]

Commit[ID= 4e85c5eb84746ed18b23230fc7aae81bd635b4d8, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= 53614b371f55034b142374263fe640eb75181f07, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= 847b33aa6eaba2ea1f8ccd1009baccea79b08f22, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= d823825a34b49a2a01be0f6609aa2f8aa1683d39, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= f48441c17a1b21f54e2ec62d3529ba748a62d9ef, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= 87b5ae1f4fdb4eec9040b0f1dee729c3507ea683, ticket= OPENJPA-90, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= 3db7e32a564cf92a88e5a16d7fee6aeebd62e98a, release= 0.9.7, creationDate= 2006-12-15]

Commit[ID= 264356a23f3044a9e67d76aa47cd437dacdf5276, release= 0.9.7, creationDate= 2006-12-17]

Commit[ID= d98ca1d91d3487601eb27fd7d14f0b52732f72ba, release= 0.9.7, creationDate= 2006-12-17]

Commit[ID= 25988d27930732c5a23930a753c0a81aab28f8b3, release= 0.9.7, creationDate= 2006-12-17]

Commit[ID= fee371db063db7e4eb1172603b4bd0b07a115c1d, release= 0.9.7, creationDate= 2006-12-17]

Commit[ID= aecff50b27d17904a7b9cb6de00df032f01425dd, release= 0.9.7, creationDate= 2006-12-21]

Commit[ID= 8b6406724b5a9cd55a911eb5df394dd7b21bb18d, release= 0.9.7, creationDate= 2006-12-22]

Commit[ID= 414a5d474ded76552c2da2e70be0702a7efc426c, release= 0.9.7, creationDate= 2006-12-22]

Commit[ID= fdabcf6f03f4d31b5ca088050f334c218b9ca058, release= 0.9.7, creationDate= 2006-12-22]
