---------- /Commits List/ ---------

Commit[ID= 9ea37773fa07e8e1c16e654020ae34c3d6564963, release= 4.0.0, creationDate= 2011-03-30]
Commit[ID= e2894a9e9946b4cc4647c280094bcb2eb1a521ea, release= 4.5.0, creationDate= 2017-05-12]

Commit[ID= d7f7b922f3ea0471452115c6271fd18ab63d3505, release= 4.5.0, creationDate= 2017-05-12]

Commit[ID= 5130d3596f7fb862e38910bf0a0a1dae3ed892e8, release= 4.5.0, creationDate= 2017-05-12]

Commit[ID= 811ece53a1c975c4e768422f3d622ac9de6b3e41, ticket= BOOKKEEPER-1058, release= 4.5.0, creationDate= 2017-05-15]

Commit[ID= 74f795136c1fff3badb29fc982d0cc2d43096b45, release= 4.5.0, creationDate= 2017-05-15]

Commit[ID= d863513719b696638e3369f4bbfde9abf5fd3d5f, release= 4.5.0, creationDate= 2017-05-15]

Commit[ID= 5d43260e84c6121df72c0ee4c844651bfb726638, ticket= BOOKKEEPER-1061, release= 4.5.0, creationDate= 2017-05-15]

Commit[ID= 0f81461d2d1dc5cf9db4de9a46599d7d64e3dac6, release= 4.5.0, creationDate= 2017-05-16]

Commit[ID= e44c7388399e5589cf44e38c58bb84c74da544af, release= 4.5.0, creationDate= 2017-05-16]

Commit[ID= 0f16da8961521372b9bec953ab62c8913bb8dc31, release= 4.5.0, creationDate= 2017-05-17]

Commit[ID= 7da9ed293db87103efcc28b7e706c0b386131ec1, release= 4.5.0, creationDate= 2017-05-18]

Commit[ID= bc973476cbed0fa5bc2e5349c4478f7697c7dadd, release= 4.5.0, creationDate= 2017-05-24]

Commit[ID= 667390d1a6305c31608130929ba0d68a0b5a4763, release= 4.5.0, creationDate= 2017-05-25]

Commit[ID= 8ba8ab9403dbc464c68caf6e7cd3fc490670731e, ticket= BOOKKEEPER-1072, release= 4.5.0, creationDate= 2017-05-25]

Commit[ID= 7b1eec47092d0de6776c5a89575dbfc678165ee7, release= 4.5.0, creationDate= 2017-05-25]

Commit[ID= 64bedc2f92d5bb17783c6ea2a2db7ea29170f264, ticket= BOOKKEEPER-1075, release= 4.5.0, creationDate= 2017-05-25]

Commit[ID= 6698912e4d35119a2e85a6ea3877c6771073489c, ticket= BOOKKEEPER-1077, release= 4.5.0, creationDate= 2017-05-26]

Commit[ID= fd3331a2769a29c379ed63e21ed2dc3c0f85ba25, release= 4.5.0, creationDate= 2017-05-26]

Commit[ID= 9bade929dd87829a8903e402f6c3e3be366a854a, release= 4.5.0, creationDate= 2017-05-26]

Commit[ID= fc51f73cbc9cdaae9876bc08cafa3e7a80826207, ticket= BOOKKEEPER-1073, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= da70648719679fd1db001c74ad873bf134f16198, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= 0eca5ff57f6e19fe5829d5ef8df228411467401f, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= 77a01dc7e6431092f82a7efb02789beb165b75e2, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= e33ec10aa400f32c2e0278c15ea80a0f624e5919, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= d1f37dafbb475d4d6aab4769335550428c680269, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= dd08ce1a644de00967dd5fe34ce15caa9789d775, ticket= BOOKKEEPER-1074, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= a9fe7d94f1890f697633fdca8abdeff23903025f, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= 5c81acaccfb0cb1260acdfd7d0bb95ae84f85654, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= 55d1dc45c4761f150c59a34b94d21e39e69f872c, ticket= BOOKKEEPER-989, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= 5f945f8a02f5171608810eb002443193c3eb058c, release= 4.5.0, creationDate= 2017-06-01]

Commit[ID= efd8ec26926d2e75f51d6d576543a0dcc116b83f, release= 4.5.0, creationDate= 2017-06-05]

Commit[ID= b3b958c2b6a7195b23477d181db3fea1e7d1c248, release= 4.5.0, creationDate= 2017-06-05]

Commit[ID= 5fe86525a9c823f79b3e97fd82ea4aa1c75c79eb, release= 4.5.0, creationDate= 2017-06-05]

Commit[ID= 58b92de8b5feee37f8bc9a99d8c98c2a9d9df383, release= 4.5.0, creationDate= 2017-06-05]

Commit[ID= 13c5c88f63f4b7faa63c8c7e42d95f94c6a8d204, release= 4.5.0, creationDate= 2017-06-10]

Commit[ID= 07852d35856dca232450135913090bac27b29abe, release= 4.5.0, creationDate= 2017-06-12]

Commit[ID= b90ad5d89717bb3ca161387af4fce4f913c9e0ae, release= 4.5.0, creationDate= 2017-06-12]

Commit[ID= 8618b21a2395834ac2a6ede41635832b9d26d03f, release= 4.5.0, creationDate= 2017-06-12]

Commit[ID= 83c527c32f9aa7ffd89aac2085e0b798a3ced1af, release= 4.5.0, creationDate= 2017-06-12]

Commit[ID= 46e6b70feda2e8ad61ba13928df93b2c94d3dd4e, release= 4.5.0, creationDate= 2017-06-12]

Commit[ID= 164c44bb97e5b3ea8c658f5f376390b787061125, release= 4.5.0, creationDate= 2017-06-16]

Commit[ID= 363c5d00b847b7eb2a93826b6d947fd3180a37dd, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 1bf73e9f5b1d9a982182681156c90c6de026ce17, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 7e63cff1c110b7b9435a88ab8ab321659057c298, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= b4770a090a95802250dc69b13487eeb7ff6e0bb3, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 90a8f283999ddbfee818629e1be17102e63be22c, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 90e4e46bccdd1a788e10056f4a3818aa2aead452, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 256e7587331eddd51b7c05f27717c9d4dc848500, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 59696600784c54192877a5742c6b141eadb07e26, release= 4.5.0, creationDate= 2017-06-21]

Commit[ID= 189d7e80b4b0096d580bafa66323fa5f099df65d, release= 4.5.0, creationDate= 2017-06-22]

Commit[ID= fe8ded50ed8f008457665138ec0e6a88bba67f73, release= 4.5.0, creationDate= 2017-06-28]

Commit[ID= 9ddd9e6f9e48b03a57a2c78ec2630303abd49782, release= 4.5.0, creationDate= 2017-06-28]

Commit[ID= 32c2859f0bec9ab74965d954bce038480e4dc2ba, ticket= BOOKKEEPER-1098, release= 4.5.0, creationDate= 2017-06-28]

Commit[ID= b9648998802ce4bf256e33ffd6296b4c973a4824, release= 4.5.0, creationDate= 2017-06-29]

Commit[ID= 75aca2397e43ec321a049aaec514c99cc9fad235, release= 4.5.0, creationDate= 2017-06-29]

Commit[ID= 95ebc45fa2d0c4028c31c66b790743f4a7909800, release= 4.5.0, creationDate= 2017-06-30]

Commit[ID= 5e399df67c2aa1e5f228c62ba8533ca3293ab147, release= 4.5.0, creationDate= 2017-06-30]

Commit[ID= 1b0492bf2ac547cf583736d3eaf9849498e42f80, release= 4.5.0, creationDate= 2017-06-30]

Commit[ID= 450629d4314cf467fbf78da2d2a43840d0ccf783, release= 4.5.0, creationDate= 2017-07-01]

Commit[ID= e735c0305c8b3737e78ba5a1ba15b5d80a5ffb47, release= 4.5.0, creationDate= 2017-07-04]

Commit[ID= 21366fee0e43e69591a03d7b517cf66dff2861d9, release= 4.5.0, creationDate= 2017-07-04]

Commit[ID= ee0dddee6849d1968500af666571df668d34393a, release= 4.5.0, creationDate= 2017-07-04]

Commit[ID= b59d63e8be237e80872f73d92a31b4213d9a649b, release= 4.5.0, creationDate= 2017-07-04]

Commit[ID= 29eb420f1cca07c1a3a7748ed7fbb8a5bc54f2fa, release= 4.5.0, creationDate= 2017-07-07]

Commit[ID= 9aff6d52e01b50f25f5dbe1086ff10012ca25c48, release= 4.5.0, creationDate= 2017-07-07]

Commit[ID= 3b33d636a058f211e1cc24b748dc9888256899c6, release= 4.5.0, creationDate= 2017-07-09]

Commit[ID= 8aac2cab6630de6dee5e1ccef7f15a6f41758b5f, release= 4.5.0, creationDate= 2017-07-13]

Commit[ID= 8bb699ed468c39e1ae1c01dd7fc02033d7b74ce2, release= 4.5.0, creationDate= 2017-07-14]

Commit[ID= ccf83ed5bd49155697e909e13edb572082e838ec, release= 4.5.0, creationDate= 2017-07-16]

Commit[ID= c49621bacaa960d240afbbee83a9703b4cbc3ec2, release= 4.5.0, creationDate= 2017-07-17]

Commit[ID= 387dc83d6d2db6a1d30bac3216a92f875083d144, release= 4.5.0, creationDate= 2017-07-17]

Commit[ID= a84b5e11114c5a6eabeaf17ba60975439593fa2d, release= 4.5.0, creationDate= 2017-07-17]

Commit[ID= dc1fba1685fe04931ae2966d2ccc5b418af257ca, release= 4.5.0, creationDate= 2017-07-17]

Commit[ID= 1b79adaae7ffd4736530bd1088b45de8ac049f98, release= 4.5.0, creationDate= 2017-07-17]

Commit[ID= 086537beda9427c057a286ad6c4614659da6ed7f, release= 4.5.0, creationDate= 2017-07-18]

Commit[ID= d61cfaba69cb0f87bc388889a58f2095f4034f30, release= 4.5.0, creationDate= 2017-07-18]

Commit[ID= f47dd4272f54bb95fd38abdd6c492dbe199dd7a4, ticket= BOOKKEEPER-980, release= 4.5.0, creationDate= 2017-07-18]

Commit[ID= 7277657740c276b6f036322177c147264ba5100b, release= 4.5.0, creationDate= 2017-07-18]

Commit[ID= 7e9350cff67f0cb72ab757d500d98044cbdd4264, release= 4.5.0, creationDate= 2017-07-19]

Commit[ID= 11fdac3cfdfe0900db994b45aa17500974ba3907, release= 4.5.0, creationDate= 2017-07-19]

Commit[ID= 2d992e39da0fc121901a72849b424c86fb099f03, release= 4.5.0, creationDate= 2017-07-20]

Commit[ID= 0ef4a29c9c34022816c7584943404d0fb52b9a1c, release= 4.5.0, creationDate= 2017-07-21]

Commit[ID= 1c567f88d5827d6728f05adc1d478648859d3ff0, release= 4.5.0, creationDate= 2017-07-21]

Commit[ID= 626ce687e2342b8a75005cf018540fda76ee15d8, release= 4.5.0, creationDate= 2017-07-24]

Commit[ID= 96d82102bef3152934f564db16373b12b1689ead, release= 4.5.0, creationDate= 2017-07-24]

Commit[ID= 24ac8ead6240aaaaa845afccb4e606fbe0da1602, ticket= BOOKKEEPER-1044, release= 4.5.0, creationDate= 2017-07-25]

Commit[ID= ce57acaa1686493fd32fc58d3332d956db06122b, release= 4.5.0, creationDate= 2017-07-25]

Commit[ID= 313cfa66018836e8d6372b06c29ec551fca91e34, release= 4.5.0, creationDate= 2017-07-26]

Commit[ID= f27bf45e2643016742f997e3c467363cc3407be7, release= 4.5.0, creationDate= 2017-07-26]

Commit[ID= 671ec2b21d6e603f00abc8f92a04bbec7d5750b2, release= 4.5.0, creationDate= 2017-07-26]

Commit[ID= c00cb9f69104c99d7ad10242c04175a5d9ef3801, release= 4.5.0, creationDate= 2017-07-27]

Commit[ID= d5f824755028e08e07e7f3b326b097148c9b3bec, release= 4.5.0, creationDate= 2017-07-27]

Commit[ID= c9cf161d81d3fb8afd0af647e1f3d23f9fb50f04, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= 7a480d3f8e5ec5c8c3592c332cbcab19b4043dad, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= 0ccbc0e9c3e6a82d5e44b8347cc6567e043f253f, ticket= BOOKKEEPER-1104, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= b63eb86da3757a3740f922093128868d5a53394c, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= cf2936548aa7f91e99bb53a8d53cbca567649535, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= fdbea38d9767e6eb28fbf8ec7c61491be3e06e66, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= 3908d9ce6a5530ae2ae8526b9988b983423c026c, release= 4.5.0, creationDate= 2017-07-28]

Commit[ID= 809f2cbf16d9ecb1b04fda23d610deea4c9bfabe, release= 4.5.0, creationDate= 2017-07-29]

Commit[ID= 50f67361d5deea529d0af80a61e3312a8dd31e7e, release= 4.5.0, creationDate= 2017-07-31]

Commit[ID= f581e030c79abbde81bf165603fccdb5e6a1d38a, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= a5f8580f53464065243a9af038935f5893434166, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= b299a699794c1f0aa8447704795361739a8bd055, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= 3daf94143ba2b1352a56c68e1b886d7d7cd499a5, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= 3713aa7e09eb99f6d9c7221943e40bc33a025071, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= 45e7f08f6a88de2fbb2f23df4c15a88625edff5d, release= 4.5.0, creationDate= 2017-08-01]

Commit[ID= 8e0bd2c3d81b522e97434d8646915f36422a104b, release= 4.5.0, creationDate= 2017-08-02]

Commit[ID= 41f63c86a3d228887f08946dde14d485a40ac7b9, release= 4.5.0, creationDate= 2017-08-02]

Commit[ID= 610b603a34c0d7fbea151f7d1fd4951a6db1ac9b, release= 4.5.0, creationDate= 2017-08-02]

Commit[ID= 3b7c06481262d5ac84c1a79fa2479570975100a6, release= 4.5.0, creationDate= 2017-08-02]

Commit[ID= 23f9d815f1f7fa6fa3df55883fa2ec22535d1d2b, release= 4.5.0, creationDate= 2017-08-02]

Commit[ID= 8b895d3087130107f4b5714560e7493349c10f5d, release= 4.5.0, creationDate= 2017-08-03]

Commit[ID= 6c340e06bbc13bd5ce7526f3531a9bab23108776, release= 4.5.0, creationDate= 2017-08-03]

Commit[ID= 398d33218eb2d9a4932fa69b9b3a29f02b2dce02, release= 4.5.0, creationDate= 2017-08-03]

Commit[ID= 464fa55c6debf5fdc835077135846e89729321c6, release= 4.5.0, creationDate= 2017-08-03]

Commit[ID= 70533f54a7e53a808f56e7a1112d0e0f7d260397, release= 4.5.0, creationDate= 2017-08-04]

Commit[ID= 7a500dc8082580ad4c85c307ef073edae3ae7f7a, release= 4.5.0, creationDate= 2017-08-04]

Commit[ID= 423fa658419fe8b4b0731ede52b8f34610a3f663, release= 4.5.0, creationDate= 2017-08-04]

Commit[ID= 18f5c6a0a3de8727bcc12a8f6b1747c9a6a3c305, release= 4.5.0, creationDate= 2017-08-04]

Commit[ID= 1c8101ed688d97fa93a8143c697f6c7489d5c6f9, release= 4.5.0, creationDate= 2017-08-04]

Commit[ID= 02580c0c2b2d998e1cdfdffe75458d3b7e85d1fc, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= 31960b027f391ee8ca7400cb3e647c20864966a3, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= 8986f32db757799ea678fa8c31823566572f3082, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= bf1d58f197b9a99863f563ce0fdcb0e1f3483b8d, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= 1b7ed6be98a2f41dc61fa18c5e678deab933f48e, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= 59562a7bb2b300b0706d17e9fc034d6604b71626, release= 4.5.0, creationDate= 2017-08-05]

Commit[ID= cbcc64d6d0fd1a3d6738e4efcb0db3d5005ad0f8, release= 4.5.0, creationDate= 2017-08-06]

Commit[ID= d107f969a915362dfce8f1b66c221debd434aefd, release= 4.5.0, creationDate= 2017-08-06]

Commit[ID= c6e2f75dce44082e1a3b9ba06d1e37ed3ff5998f, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= ae1ba84f0935fdac43e7dd500647a70b2c4ca7f3, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= 188d7e5fb8d8beb137f13a49b7df8a9cd861cefc, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= f90fa787522d59114caa3fe8b70345effb627f8e, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= 49b90a66f830482fc970ba625057c7101c201f62, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= bee543487a2dd18034df2030a175b8f437f8fae3, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= b7b0a6845e5dc47c30d93d86797deb4aa463df04, release= 4.5.0, creationDate= 2017-08-07]

Commit[ID= 755f8f624e20fb8775b100473c14d9775fe8851c, release= 4.5.0, creationDate= 2017-08-08]

Commit[ID= bbcf1d8aec197074f707bf3d16684705396322f3, release= 4.5.0, creationDate= 2017-08-09]

Commit[ID= 6e99bb7344463f6b132dd2df5ecc0f5de31909be, release= 4.5.0, creationDate= 2017-08-09]

Commit[ID= eb316394c7d4c4426cfb86d2a9fc794302e5ad0d, release= 4.5.0, creationDate= 2017-08-09]

Commit[ID= f5c96ebc9e5952a89f86d0a50093ff65c821701b, release= 4.5.0, creationDate= 2017-08-10]

Commit[ID= 4615742cc3947e4794aa0afda668876fd01887b1, release= 4.5.0, creationDate= 2017-08-10]

Commit[ID= 3ebd42936c3af4395823e2754155c0088eb6a579, release= 4.5.0, creationDate= 2017-08-10]

Commit[ID= 88a61eefcc23a72e9ec18d64168dddd0e2e01269, release= 4.5.0, creationDate= 2017-08-10]

Commit[ID= b4a1c76054c54d05d38a89399efa716201a2206b, release= 4.5.1, creationDate= 2017-08-11]

Commit[ID= 1ff17d899f9998cdefc99c47f0f38a75b99d1c0e, release= 4.5.1, creationDate= 2017-08-12]

Commit[ID= caba6b1dbd7eab07c8c6dd518797c55739f3524e, release= 4.5.1, creationDate= 2017-08-12]

Commit[ID= 739540896357e0079a946b95881a3cef4e6f9a72, release= 4.5.1, creationDate= 2017-08-12]

Commit[ID= f657b5e00d2e44a3fa476a4ab2c933c4a404717a, release= 4.5.1, creationDate= 2017-08-12]

Commit[ID= e988a3cb876b5939e103e36b985ddab05173569c, release= 4.5.1, creationDate= 2017-08-14]

Commit[ID= 9df2c62f2b1296aaf9e303e5aef26f90fbe184f9, release= 4.5.1, creationDate= 2017-08-14]

Commit[ID= 0d1593773041dc8a9484ffcf130cb3678e19e825, release= 4.5.1, creationDate= 2017-08-14]

Commit[ID= 3b41dca602d87d511c203df61d3463d12f9fe756, release= 4.5.1, creationDate= 2017-08-14]

Commit[ID= affc7b073ff229345a5569025f4b65983358a352, release= 4.5.1, creationDate= 2017-08-15]

Commit[ID= 2bdb069b9ea9bf114d7beed9d3a4502702fc444a, release= 4.5.1, creationDate= 2017-08-15]

Commit[ID= ab11ad85562b9fed1d4c6f4fbcbd70731a18ef24, release= 4.5.1, creationDate= 2017-08-15]

Commit[ID= 6a8ed75be57d1ed4ace6bf34910a1093da9c5ef5, release= 4.5.1, creationDate= 2017-08-15]

Commit[ID= d318022d356d4468b8ced7f1a97c78cdf11e8f74, release= 4.5.1, creationDate= 2017-08-15]

Commit[ID= de9eecc180cc78fb65b509d7ae0e5ea82fd5dc8c, release= 4.5.1, creationDate= 2017-08-16]

Commit[ID= f5d2ba66d6253fb54811d3ceb40d4ef4591dfb20, release= 4.5.1, creationDate= 2017-08-16]

Commit[ID= 075d5b0e0cf7de9ef676a0a0389f08eb40d2196f, release= 4.5.1, creationDate= 2017-08-18]

Commit[ID= f528fb39918f01551327530f3567fdb36852abc4, release= 4.5.1, creationDate= 2017-08-18]

Commit[ID= eaed168536d09c2e56e52fc4a43aabb41b44e6e2, release= 4.5.1, creationDate= 2017-08-18]

Commit[ID= 3e4c02731787e730c039d6da17ab85b69e73daa1, release= 4.5.1, creationDate= 2017-08-21]

Commit[ID= b15e167f49d968d0e990a0eb467ca1f186bdc0a7, release= 4.5.1, creationDate= 2017-08-22]

Commit[ID= 35cffdf6a38b5dba702b11e5902d5aa745429b01, release= 4.5.1, creationDate= 2017-08-22]

Commit[ID= e28ea6baecc181f90b5e26f5456ec3b657938b24, release= 4.5.1, creationDate= 2017-08-22]

Commit[ID= f4a9a53ce725f8c495e100430a05dc13942d0837, release= 4.5.1, creationDate= 2017-08-23]

Commit[ID= 13f88fec96258124e7c20f90f9ed3babced5dc81, release= 4.5.1, creationDate= 2017-08-24]

Commit[ID= 17c5c445db8a700c595e620ab33275f33c95e4a6, release= 4.5.1, creationDate= 2017-08-24]

Commit[ID= 51c660ec87a541a4827742569da72a649e2ed5c7, release= 4.5.1, creationDate= 2017-08-24]

Commit[ID= 160e975a98abfa18a8de9423137763e4a1125b47, release= 4.5.1, creationDate= 2017-08-27]

Commit[ID= 814edb69dda698e6f719bf4b0c970c206064f606, release= 4.5.1, creationDate= 2017-08-27]

Commit[ID= 5c83b6e2ab7329c428b2c63415f3c695f4edaf12, release= 4.5.1, creationDate= 2017-08-28]

Commit[ID= 6e6556f29ecbf966404423b7d67897e5dcba712a, release= 4.5.1, creationDate= 2017-08-28]

Commit[ID= b2c2e9e597eb970f511d21adff00fda00b5b6360, release= 4.5.1, creationDate= 2017-08-28]

Commit[ID= c0fdfa5c1a05bd5cadb175928aa02a8e1c3f1e1f, release= 4.5.1, creationDate= 2017-08-28]

Commit[ID= ae58e92bd3f0c17ed242544a097dd19656d39c42, release= 4.5.1, creationDate= 2017-08-29]

Commit[ID= dd9680373188948f0e7b8f3b994309626a472856, release= 4.5.1, creationDate= 2017-08-30]

Commit[ID= 29e74229eda138c13c88ec890ce3d2c215972303, release= 4.5.1, creationDate= 2017-08-30]

Commit[ID= 0e76212e2295032b2fad29de58bbeacb9c0018ac, release= 4.5.1, creationDate= 2017-08-31]

Commit[ID= 813c675e8d6a5a92d73821ddd1f49883ff2eb0c7, release= 4.5.1, creationDate= 2017-08-31]

Commit[ID= 25abd3675da9a6fc7b47ea80a5f1556eb129de8b, release= 4.5.1, creationDate= 2017-08-31]

Commit[ID= 5a5ad4625548a5ba78764e01f83dcdbfe0cbeca2, release= 4.5.1, creationDate= 2017-08-31]

Commit[ID= fd27e99ecbb152ef7bbf05a36a9d85c8997d3744, release= 4.5.1, creationDate= 2017-09-01]

Commit[ID= 34b2920f9890f5ab320094b8584f9f93720fd71f, release= 4.5.1, creationDate= 2017-09-01]

Commit[ID= efc115af4979a5d2009714586daf5e8651a4be3f, release= 4.5.1, creationDate= 2017-09-01]

Commit[ID= e48f9d02924208ad1e929c2876ae2acfcfab0c5d, release= 4.5.1, creationDate= 2017-09-06]

Commit[ID= 8c8338738c8e54087990f25c15d18eafd7935ef4, release= 4.5.1, creationDate= 2017-09-06]

Commit[ID= 7da9187853c12ee6cf64287e0d5fcb56bdd2b6d0, release= 4.5.1, creationDate= 2017-09-06]

Commit[ID= ae9dbfe9c5f1862af664cb51efaf7446276c16a2, release= 4.5.1, creationDate= 2017-09-06]

Commit[ID= 96a45e2a5733c91d89f9e91755ac3f42fdcea4d4, release= 4.5.1, creationDate= 2017-09-06]

Commit[ID= abb311cdf839c02a941f416e6f97c8b85afd6fb0, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= 1459adbe39715c94b012113b58f1be76c99a79b6, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= fae15d4249505003ef940687dd5203d396a12bdf, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= a5c061ce5a99f85b9496c7f010093ee0ccb40052, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= b9af3d5d7cc8961ec839e1f28b1b7495f38fe971, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= d338addc369cbe3b96af4ee4232d0cce7d72d089, release= 4.5.1, creationDate= 2017-09-07]

Commit[ID= 131d1272e53e59645f6cf250e84f29da11568a08, release= 4.6.0, creationDate= 2017-09-13]

Commit[ID= aa03c523126a2ad9aa0cae3665410bbc4dfb5edd, release= 4.6.0, creationDate= 2017-09-16]

Commit[ID= eba4d6e5d7eab8beab699c6dba8ac41e5ceec3db, release= 4.6.0, creationDate= 2017-09-19]

Commit[ID= 3ede9c6c507aa93432757c4f1fe47c538fa83e34, release= 4.6.0, creationDate= 2017-09-19]

Commit[ID= 31bef62d7e63d5a8b198dd09ca2e72646a6bffc8, release= 4.6.0, creationDate= 2017-09-20]

Commit[ID= 80b7676045c34f4678f754f7f78d77c156ba518d, release= 4.6.0, creationDate= 2017-09-27]

Commit[ID= 2bbecd7da52824c991e1a28573ccf8c8515ea5dd, release= 4.6.0, creationDate= 2017-10-03]

Commit[ID= 8399707f054e5d387e1af18384efab4cd1b26e57, release= 4.6.0, creationDate= 2017-10-03]

Commit[ID= 029fc609cd4933b55af4d40af69ef59dad83a842, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= d82dc1c3e64e12e27ac8492ecbd4204a5529099c, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= 758cdebb655bb68f7fd8017d289ce66ba9072e3e, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= e5cd0fe690f47575f62761f7bd4f3ad35c42c801, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= db06aca15b5bab62500ea973c7626636e2f173a9, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= 32ad7bae8201b3b7ce5fe7431f099fb9380eb8f8, release= 4.6.0, creationDate= 2017-10-04]

Commit[ID= 9694fd263a3ee5e03740f99ca21e99918262f395, release= 4.6.0, creationDate= 2017-10-05]

Commit[ID= 655057cf2fff39dcb1be3d508799080a373efc78, release= 4.6.0, creationDate= 2017-10-05]

Commit[ID= 79f359ff9b77cfce23d52d7a99715768497ee00f, release= 4.6.0, creationDate= 2017-10-10]

Commit[ID= 7d3d02e588c1a06f195533c48c5af8149b813978, release= 4.6.0, creationDate= 2017-10-11]

Commit[ID= 95373234a273920fadc06742479ddcc4e603fa1b, release= 4.6.0, creationDate= 2017-10-11]

Commit[ID= c2bf327c907080e2ec40c460dcf9c768fc0699d1, release= 4.6.0, creationDate= 2017-10-11]

Commit[ID= 2de1f6dbd278e518c19378748606646158e9bad3, release= 4.6.0, creationDate= 2017-10-12]

Commit[ID= 9d0f5b00ac82d37f57a67984c731d95a1895e700, release= 4.6.0, creationDate= 2017-10-12]

Commit[ID= bd50cacd2b759d53b06a2356c5a9369b6100d635, release= 4.6.0, creationDate= 2017-10-13]

Commit[ID= 7d7497b70507ea3d31b184ebe04d98c733e2cf5b, release= 4.6.0, creationDate= 2017-10-17]

Commit[ID= 40a7f1de440e6aec0b6640fc34a0ec7460c29ab7, release= 4.6.0, creationDate= 2017-10-17]

Commit[ID= 1bd7a80bd295b8e9c82281764864ec949222b5cb, release= 4.6.0, creationDate= 2017-10-17]

Commit[ID= 7254090d6a822e3c9c244c46fdb354bf56ddb2f3, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= d31dcbf6ba3a737d66ec3958f8443b007d4e5fad, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= 1dc9789e89a6bf167ed965edb1ab51fbc449d897, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= 4462bc31a6ac40b94efd2184e54e35cbc568199d, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= ecca567eb7f51355e2196e07b0400e2f8b16d026, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= b737e9c77eaba28d6498691c968901f3c53d2a89, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= 84ecaa8201bb97a041ed733ba015e2fe62d39a56, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= fd477f6310a512e76fa3284b100d6e11411939b8, release= 4.6.0, creationDate= 2017-10-18]

Commit[ID= 9f55ccc7d75a4beedb96aaaeb0a9ca1357977482, release= 4.6.0, creationDate= 2017-10-19]

